icmecat_id,sc_insitu,icme_start_time,mo_start_time,mo_end_time,mo_sc_heliodistance,mo_sc_long_heeq,mo_sc_lat_heeq,icme_duration,icme_bmax,icme_bmean,icme_bstd,icme_speed_mean,icme_speed_std,mo_duration,mo_bmax,mo_bmean,mo_bstd,mo_bzmean,mo_bzmin,mo_bzstd,mo_bymean,mo_bystd,mo_speed_mean,mo_speed_std,mo_expansion_speed,mo_pdyn_mean,mo_pdyn_std,mo_density_mean,mo_density_std,mo_temperature_mean,mo_temperature_std,sheath_speed_mean,sheath_speed_std,sheath_density_mean,sheath_density_std,sheath_pdyn_mean,sheath_pdyn_std,sc_time,mo_sc_GSE_x,mo_sc_GSE_y,mo_sc_GSE_z
ICME_Wind_NASA_20050107_01,Wind,2005-01-07 08:44:00,2005-01-07 14:23:00,2005-01-08 07:12:00,0.9725,-0.08,-3.73,22.47,22.7,15.3,4.8,541.4,15.7,16.82,22.7,17.3,3.7,1.2,-17.6,10.1,0.4,13.4,535.7,10.2,19.4,8.2,4.6,17.1,9.6,48476.9,39124.2,559.3,16.5,6.0,2.2,3.1,1.1,2005-01-07 14:23:00,255.11617467806485,34.13472356709643,19.99071627374477
ICME_Wind_NASA_20041210_01,Wind,2004-12-10 04:47:00,2004-12-10 04:47:00,2004-12-10 21:35:00,0.9752,-0.24,-0.28,16.8,10.5,8.3,1.0,416.9,17.2,16.8,10.5,8.3,1.0,0.0,-7.1,2.2,-7.2,2.6,416.9,17.2,,2.0,0.4,7.0,1.4,34447.7,14476.3,,,,,,,2004-12-10 04:47:00,224.91416661671772,97.77288787002972,9.378761499774773
ICME_Wind_NASA_20041111_01,Wind,2004-11-11 16:47:00,2004-11-12 08:35:00,2004-11-13 09:35:00,0.9812,-0.17,3.12,40.8,17.1,8.1,2.9,580.6,52.6,25.0,12.0,6.9,2.4,-1.8,-9.3,2.1,2.2,4.1,552.8,40.2,70.5,2.4,1.4,4.7,2.4,42015.2,31224.9,624.9,37.3,12.2,7.1,8.0,4.5,2004-11-12 08:35:00,199.82748998642816,67.86486661083505,-6.668247646416742
ICME_Wind_NASA_20041109_01,Wind,2004-11-09 18:25:00,2004-11-09 20:38:00,2004-11-10 16:47:00,0.9818,-0.15,3.4,22.37,42.0,24.8,9.7,738.8,69.1,20.15,42.0,25.0,9.7,-3.1,-30.0,19.3,2.3,17.3,731.6,68.8,87.4,8.2,7.2,8.3,6.4,50399.4,34225.7,802.7,26.7,24.6,6.9,26.5,7.6,2004-11-09 20:38:00,199.20593631997517,59.77209946610196,-7.0105802712142475
ICME_Wind_NASA_20041107_01,Wind,2004-11-07 17:58:00,2004-11-07 22:46:00,2004-11-09 09:20:00,0.9823,-0.14,3.61,39.37,55.8,19.3,16.0,644.6,47.3,34.57,50.4,16.2,14.4,-8.7,-47.7,15.5,-7.0,8.1,640.3,47.1,-33.3,2.9,3.6,4.0,5.0,41073.0,22368.6,673.4,37.2,30.1,16.0,22.9,12.0,2004-11-07 22:46:00,197.94575916997675,55.71093117944153,-7.387977779556232
ICME_Wind_NASA_20040917_01,Wind,2004-09-17 20:52:00,2004-09-18 12:28:00,2004-09-19 16:58:00,0.9956,0.24,7.11,44.1,8.1,5.8,0.9,424.1,39.3,28.5,8.1,6.0,0.8,3.5,-2.7,1.8,0.9,3.6,402.4,19.8,33.4,1.3,0.5,4.7,1.6,18180.4,6072.4,463.7,35.1,6.0,1.4,2.1,0.4,2004-09-18 12:28:00,212.29780862416547,-97.29990940011017,-9.524909916702452
ICME_Wind_NASA_20040913_01,Wind,2004-09-13 19:42:00,2004-09-14 17:59:00,2004-09-15 14:23:00,0.9964,0.24,7.19,42.68,30.0,9.2,4.9,562.5,26.6,20.4,13.7,6.3,2.5,-3.0,-9.6,2.5,0.9,2.7,556.0,23.9,3.1,1.4,1.3,2.7,2.4,59015.3,34404.0,568.1,27.6,8.8,5.1,4.7,2.6,2004-09-14 17:59:00,217.85487051121234,-97.2062247661775,-5.079588106094619
ICME_Wind_NASA_20040829_01,Wind,2004-08-29 09:09:00,2004-08-29 19:26:00,2004-08-30 21:21:00,0.9996,0.23,7.17,36.2,15.1,10.8,2.6,401.9,20.6,25.92,15.1,12.1,1.4,-4.1,-14.7,6.3,-6.3,3.1,393.3,14.9,-0.5,2.3,1.0,9.2,3.8,22123.5,12399.0,423.3,16.7,11.1,2.6,3.3,0.7,2004-08-29 19:26:00,235.62189318387362,-93.43238247927341,1.6747584289680246
ICME_Wind_NASA_20040726_01,Wind,2004-07-26 22:25:00,2004-07-27 01:12:00,2004-07-27 23:58:00,1.0044,0.01,5.47,25.55,26.6,17.0,7.3,907.2,81.7,22.77,26.6,17.0,7.7,-5.5,-20.5,9.4,-9.5,10.1,897.7,80.2,60.8,6.8,7.0,4.5,3.9,289959.5,396772.7,984.3,44.2,5.2,0.8,8.5,1.6,2004-07-27 01:12:00,260.5253552808768,-5.528312198161507,16.863313899916452
ICME_Wind_NASA_20040725_01,Wind,2004-07-25 17:45:00,2004-07-25 17:45:00,2004-07-26 03:34:00,1.0045,0.0,5.37,9.82,13.2,9.3,2.1,668.3,28.6,9.82,13.2,9.3,2.1,-5.4,-11.4,4.3,0.3,5.6,668.3,28.6,48.0,2.4,1.5,3.1,1.8,258842.9,321374.8,,,,,,,2004-07-25 17:45:00,261.5273204729104,-1.7128091187529595,19.842349714040715
ICME_Wind_NASA_20040724_01,Wind,2004-07-24 05:32:00,2004-07-24 07:12:00,2004-07-25 14:37:00,1.0047,-0.01,5.24,33.08,25.4,20.2,2.0,564.5,37.3,31.42,25.4,20.4,1.6,-7.0,-24.1,11.5,-9.0,10.2,564.0,38.0,41.4,2.5,1.9,4.6,3.4,215395.8,201879.7,572.9,19.0,17.9,7.9,9.6,3.8,2004-07-24 07:12:00,260.30803093662956,2.692039740207124,16.034538444243125
ICME_Wind_NASA_20040722_01,Wind,2004-07-22 09:45:00,2004-07-22 13:26:00,2004-07-24 05:45:00,1.0048,-0.03,5.1,44.0,19.4,11.3,3.6,548.3,70.8,40.32,19.4,11.5,3.7,-4.2,-16.3,6.9,-2.5,6.5,556.1,69.0,-38.5,1.9,1.9,3.9,4.0,147919.2,169449.2,466.8,19.3,14.5,4.2,5.4,1.9,2004-07-22 13:26:00,261.8541741482884,10.483434779632875,20.389736825445535
ICME_Wind_NASA_20040403_01,Wind,2004-04-03 09:55:00,2004-04-04 01:11:00,2004-04-05 19:11:00,1.0024,-0.35,-6.35,57.27,18.5,13.9,3.9,444.0,46.4,42.0,18.5,15.8,2.4,7.2,-15.6,7.7,2.6,7.9,430.8,42.2,33.6,2.1,0.9,7.3,3.6,24122.7,19985.2,479.8,37.8,16.4,7.5,6.6,3.4,2004-04-04 01:11:00,-52.063138394068496,142.44559945250447,9.170735458491288
ICME_Wind_NASA_20040109_01,Wind,2004-01-09 15:00:00,2004-01-10 06:01:00,2004-01-11 05:02:00,0.993,-0.09,-4.01,38.03,15.3,8.4,2.3,,,23.02,15.2,7.8,2.4,1.6,-8.5,4.0,1.3,4.2,,,,,,,,,,,,,,,,2004-01-10 06:01:00,-226.06464799240445,35.700346527250296,-9.424420220729093
ICME_Wind_NASA_20031120_01,Wind,2003-11-20 08:35:00,2003-11-20 11:31:00,2003-11-21 01:40:00,0.9972,0.09,2.2,17.08,56.3,31.1,12.1,,,14.15,56.3,33.2,12.1,-19.0,-44.5,16.1,-10.8,21.4,,,,,,,,,,,,,,,,2003-11-20 11:31:00,-212.65576909062563,-38.700505514060794,-14.221633150067873
ICME_Wind_NASA_20031030_01,Wind,2003-10-30 16:12:00,2003-10-31 02:00:00,2003-10-31 12:00:00,0.9999,0.04,4.51,19.8,43.5,19.6,9.0,,,10.0,33.1,14.4,5.5,11.3,1.6,5.2,0.5,7.3,,,,,,,,,,,,,,,,2003-10-31 02:00:00,-163.52880100142457,-16.43024459451705,-0.2752842054645666
ICME_Wind_NASA_20031029_01,Wind,2003-10-29 06:00:00,2003-10-29 11:16:00,2003-10-30 01:55:00,1.0,0.03,4.67,19.92,63.4,23.5,10.2,,,14.65,45.6,24.0,9.7,-3.7,-23.1,7.8,-2.4,7.6,,,,,,,,,,,,,,,,2003-10-29 11:16:00,-155.6651150751411,-12.280248964487146,0.1815254929521347
ICME_Wind_NASA_20031021_01,Wind,2003-10-21 22:00:00,2003-10-22 02:24:00,2003-10-24 02:24:00,1.0004,-0.03,5.36,52.4,16.8,7.8,4.0,,,48.0,16.4,7.5,3.8,1.4,-8.0,1.6,-0.1,1.5,,,,,,,,,,,,,,,,2003-10-22 02:24:00,-118.01175430265748,12.780471423720847,5.858107000137491
ICME_Wind_NASA_20030804_01,Wind,2003-08-04 20:23:00,2003-08-05 01:10:00,2003-08-06 02:23:00,1.0116,-0.14,6.01,30.0,14.2,9.0,2.1,451.3,25.2,25.22,14.2,9.5,1.8,2.1,-13.4,5.1,5.2,3.3,442.7,16.2,-10.2,3.2,1.0,9.7,3.1,31363.2,23673.3,496.4,13.6,12.6,4.5,5.2,1.8,2003-08-05 01:10:00,68.4479268976162,58.31659317077355,-7.3451853969956415
ICME_Wind_NASA_20030616_01,Wind,2003-06-16 22:33:00,2003-06-17 17:48:00,2003-06-18 08:18:00,1.0064,0.17,1.32,33.75,20.5,10.5,3.1,497.2,23.8,14.5,20.5,12.4,3.8,-3.6,-17.6,7.3,9.6,2.5,480.9,20.9,-9.2,2.7,1.4,7.0,3.5,65442.3,38132.1,509.5,17.6,9.7,2.9,4.2,1.1,2003-06-17 17:48:00,224.11651497650595,-70.66266224739829,0.776968481170588
ICME_Wind_NASA_20030509_01,Wind,2003-05-09 05:16:00,2003-05-09 09:27:00,2003-05-10 23:07:00,0.9986,-0.03,-3.29,41.85,13.1,7.7,1.6,704.2,100.1,37.67,12.1,7.3,1.1,-1.4,-8.0,3.3,-1.7,4.5,685.8,86.8,130.0,2.5,1.9,3.1,2.3,76283.7,45326.0,875.8,25.3,6.6,2.9,8.6,3.9,2003-05-09 09:27:00,255.44637055475854,10.10412396124237,19.633746323540652
ICME_Wind_NASA_20030320_01,Wind,2003-03-20 04:30:00,2003-03-20 11:54:00,2003-03-20 22:22:00,0.9866,-0.2,-7.04,17.87,15.5,10.6,1.6,707.5,57.7,10.47,12.7,11.1,1.0,-3.7,-8.0,2.8,4.7,3.6,669.8,29.4,36.2,1.5,0.6,2.0,0.7,205969.6,116594.7,763.1,42.0,4.0,0.5,3.9,0.7,2003-03-20 11:54:00,215.83029955769965,80.06160638588149,4.707814234716948
ICME_Wind_NASA_20030201_01,Wind,2003-02-01 13:06:00,2003-02-02 19:11:00,2003-02-03 09:35:00,0.9773,0.1,-6.17,44.48,13.8,10.9,1.4,547.8,92.9,14.4,12.7,10.1,1.5,-3.8,-11.0,3.4,-0.2,6.1,482.8,11.7,-18.0,3.1,0.6,7.8,1.5,34029.4,31485.6,578.2,98.5,8.9,7.2,4.3,3.3,2003-02-02 19:11:00,193.71078612836254,-40.8563266452326,-14.557581527318707
ICME_Wind_NASA_20030126_01,Wind,2003-01-26 21:43:00,2003-01-27 01:40:00,2003-01-27 16:04:00,0.9765,0.15,-5.67,18.35,11.3,10.2,0.8,536.1,39.5,14.4,11.3,10.4,0.7,6.9,1.7,1.3,1.5,3.3,519.8,29.1,56.6,1.3,1.1,2.9,2.3,22464.4,8362.6,591.5,6.4,7.4,1.9,4.3,1.1,2003-01-27 01:40:00,191.43443498242416,-61.04124733321735,-14.712409215467092
ICME_Wind_NASA_20021221_01,Wind,2002-12-21 03:21:00,2002-12-21 10:20:00,2002-12-22 15:36:00,0.977,0.23,-1.72,36.25,21.4,9.1,3.8,439.5,35.8,29.27,21.4,9.8,3.8,1.2,-5.7,5.5,2.5,4.8,428.2,30.5,-3.3,3.1,1.8,9.7,4.4,16684.2,7843.4,485.9,7.5,21.4,4.8,8.5,2.1,2002-12-21 10:20:00,157.85671432894284,-92.34040585667587,2.4835459854732895
ICME_Wind_NASA_20021116_01,Wind,2002-11-16 23:16:00,2002-11-17 20:24:00,2002-11-18 23:58:00,0.9842,0.06,2.53,48.7,11.3,9.4,0.8,415.4,41.5,27.57,11.0,9.4,0.8,-7.0,-9.7,1.0,4.5,1.8,383.2,7.6,-1.8,1.4,0.3,5.8,1.3,23895.8,12054.3,457.7,27.5,7.7,1.5,2.7,0.7,2002-11-17 20:24:00,102.92504040625396,-24.04576552735362,2.3112350201114125
ICME_Wind_NASA_20020930_01,Wind,2002-09-30 07:54:00,2002-09-30 22:04:00,2002-10-01 20:08:00,0.9975,-0.09,6.75,36.23,25.7,19.3,4.1,370.1,19.5,22.07,25.7,20.3,4.4,0.4,-16.6,12.3,-10.6,10.3,380.1,17.1,-6.1,4.3,1.5,17.6,5.9,57431.3,30380.6,354.2,10.3,32.7,10.3,6.9,2.4,2002-09-30 22:04:00,89.45582182425038,36.80541065564857,5.693073559676031
ICME_Wind_NASA_20020903_01,Wind,2002-09-03 02:23:00,2002-09-03 04:47:00,2002-09-04 01:12:00,1.0062,-0.08,7.23,22.82,19.1,13.5,3.4,357.3,13.8,20.42,19.1,14.1,3.1,7.8,-4.5,4.1,-3.0,9.7,357.7,14.5,-3.3,4.4,1.5,20.3,6.1,41115.8,17744.5,354.2,4.4,16.2,2.1,3.4,0.5,2002-09-03 04:47:00,60.26644932814907,32.64448198125686,4.113128571529143
ICME_Wind_NASA_20020826_01,Wind,2002-08-26 11:16:00,2002-08-26 14:23:00,2002-08-27 10:47:00,1.0097,-0.15,7.08,23.52,17.4,11.7,2.0,395.7,23.3,20.4,16.9,11.8,1.7,-3.2,-15.2,6.0,5.5,3.1,396.7,24.2,-0.9,3.1,0.7,11.6,2.3,106622.9,34563.0,389.3,15.2,22.2,2.5,5.6,0.7,2002-08-26 14:23:00,18.447258078171835,61.45813338902015,3.356879228867666
ICME_Wind_NASA_20020818_01,Wind,2002-08-18 18:40:00,2002-08-19 19:12:00,2002-08-21 13:25:00,1.0099,-0.19,6.85,66.75,16.6,8.7,2.1,494.5,42.5,42.22,10.1,7.7,1.3,-4.8,-9.4,2.8,0.9,4.1,470.6,29.9,43.6,1.4,0.5,3.7,1.3,18919.2,7214.5,535.2,27.1,11.5,3.6,5.6,2.1,2002-08-19 19:12:00,47.15604082912941,77.88681796994736,4.066150556236636
ICME_Wind_NASA_20020801_02,Wind,2002-08-01 23:09:00,2002-08-02 07:12:00,2002-08-02 21:34:00,1.0141,-0.21,5.86,22.42,16.0,12.2,1.5,496.2,21.0,14.37,13.4,11.8,0.8,-1.6,-10.6,4.9,8.8,1.9,492.3,17.4,26.2,3.5,1.8,8.5,4.0,20137.7,5596.7,503.0,24.5,7.8,6.7,3.2,2.4,2002-08-02 07:12:00,17.04458387595436,86.62690147552017,4.52372337547363
ICME_Wind_NASA_20020801_01,Wind,2002-08-01 05:12:00,2002-08-01 12:14:00,2002-08-01 23:15:00,1.0141,-0.21,5.8,18.05,15.6,12.6,2.0,448.7,23.4,11.02,15.6,11.9,2.1,1.9,-15.0,6.9,7.3,4.6,453.9,10.4,-5.9,4.1,0.9,11.9,2.7,46767.2,33242.4,440.0,34.0,7.2,2.7,2.4,1.0,2002-08-01 12:14:00,19.298155636744738,86.72990667535532,3.3273763189495362
ICME_Wind_NASA_20020523_01,Wind,2002-05-23 10:44:00,2002-05-23 23:02:00,2002-05-25 19:12:00,1.0119,-0.78,-1.69,56.47,45.4,12.4,6.2,601.6,161.1,44.17,12.9,10.1,0.6,1.0,-4.5,1.8,-5.9,1.9,572.1,159.3,159.2,0.2,0.2,0.3,0.4,179494.1,91754.3,710.0,115.1,6.0,7.1,4.3,4.5,2002-05-23 23:02:00,17.934175083822673,322.70090010609914,21.97815903029004
ICME_Wind_NASA_20020520_01,Wind,2002-05-20 03:35:00,2002-05-20 16:47:00,2002-05-21 21:35:00,1.0115,-0.77,-2.07,42.0,14.9,7.3,2.2,434.6,35.4,28.8,10.2,6.1,1.3,-0.2,-5.6,2.6,-0.3,2.9,419.9,31.3,18.8,1.0,0.5,3.4,2.2,37583.9,15460.8,466.4,19.6,7.6,2.4,2.8,1.0,2002-05-20 16:47:00,13.055777407392616,318.2905025199732,22.07397505202498
ICME_Wind_NASA_20020518_01,Wind,2002-05-18 19:45:00,2002-05-19 03:30:00,2002-05-20 03:34:00,1.0113,-0.77,-2.25,31.82,21.3,12.3,4.6,462.0,23.6,24.07,21.3,11.2,4.5,-1.2,-13.0,4.1,-2.5,1.7,455.7,22.5,24.7,1.6,0.7,4.4,1.7,65699.1,34948.4,481.6,13.9,32.6,7.7,12.7,3.2,2002-05-19 03:30:00,10.712732592317943,318.1836568938306,21.98650077196745
ICME_Wind_NASA_20020511_01,Wind,2002-05-11 10:30:00,2002-05-11 12:37:00,2002-05-11 20:23:00,1.01,-0.74,-3.11,9.88,22.6,16.8,3.3,435.8,16.1,7.77,22.6,17.3,2.2,-9.7,-18.8,7.6,3.0,10.3,435.8,16.7,5.5,3.7,2.3,11.7,7.1,133671.9,69534.9,435.8,13.6,48.3,16.6,15.5,5.5,2002-05-11 12:37:00,3.2498001397533205,305.2033305237782,20.120240748972304
ICME_Wind_NASA_20020510_01,Wind,2002-05-10 11:09:00,2002-05-10 22:20:00,2002-05-11 10:36:00,1.0099,-0.73,-3.17,23.45,15.7,7.7,2.1,373.5,26.5,12.27,15.7,6.8,1.1,-2.4,-14.1,3.5,2.3,2.4,352.7,18.4,-31.0,2.1,0.7,10.1,2.3,56788.5,13061.0,396.2,10.8,28.7,9.4,7.5,2.3,2002-05-10 22:20:00,2.343197951018077,300.7996123447968,21.803366191540324
ICME_Wind_NASA_20020423_01,Wind,2002-04-23 05:00:00,2002-04-24 07:11:00,2002-04-24 23:59:00,1.0058,-0.58,-4.85,42.98,21.2,8.2,3.0,508.9,31.3,16.8,9.3,7.1,1.5,-1.5,-6.5,2.5,-4.7,2.1,490.3,12.0,12.5,1.6,0.4,4.0,0.9,87222.5,24447.5,520.9,33.9,10.7,3.8,5.0,2.4,2002-04-24 07:11:00,-0.915346321908523,237.62652707242506,14.665496843113079
ICME_Wind_NASA_20020419_01,Wind,2002-04-19 08:24:00,2002-04-20 06:57:00,2002-04-21 21:36:00,1.0044,-0.53,-5.21,61.2,23.4,9.5,4.5,532.3,66.0,38.65,9.3,6.9,1.0,-2.2,-9.1,3.6,-3.4,1.6,506.8,60.4,60.9,1.4,0.7,3.1,1.3,40764.1,42966.7,575.5,51.1,7.6,2.9,4.2,1.8,2002-04-20 06:57:00,6.793192606684363,216.94738610536487,10.376186266239422
ICME_Wind_NASA_20020417_01,Wind,2002-04-17 11:01:00,2002-04-17 21:36:00,2002-04-19 08:22:00,1.0035,-0.5,-5.41,45.35,35.6,13.9,5.4,497.2,50.2,34.77,14.4,11.7,1.5,-2.5,-12.4,4.9,8.6,4.1,490.1,48.8,97.5,1.4,1.9,3.2,3.9,33506.0,27629.3,520.8,47.5,25.2,13.0,10.7,4.2,2002-04-17 21:36:00,12.686898628579492,204.42400552466052,9.352505470261187
ICME_Wind_NASA_20020414_01,Wind,2002-04-14 12:56:00,2002-04-14 15:21:00,2002-04-15 04:22:00,1.0023,-0.44,-5.67,15.43,11.8,9.4,1.5,397.9,12.9,13.02,11.8,9.9,0.9,4.9,-7.2,3.6,-4.7,2.4,396.6,12.7,7.3,2.6,0.6,10.0,2.4,106249.7,36192.8,404.6,11.4,31.6,15.3,8.5,4.0,2002-04-14 15:21:00,19.590278320059593,179.66140914176566,6.9958078389976865
ICME_Wind_NASA_20020323_01,Wind,2002-03-23 11:24:00,2002-03-24 13:11:00,2002-03-25 21:36:00,0.994,0.14,-6.9,58.2,20.2,13.1,3.0,446.4,24.7,32.42,20.2,15.3,2.0,8.8,-10.7,5.7,7.9,5.8,436.5,17.2,9.7,2.1,1.4,6.9,4.8,33109.0,22649.0,458.7,27.1,9.7,4.1,3.4,1.4,2002-03-24 13:11:00,71.43213702118749,-56.47636135097443,-3.1064060727591496
ICME_Wind_NASA_20020318_01,Wind,2002-03-18 13:14:00,2002-03-19 06:14:00,2002-03-20 15:36:00,0.9936,0.29,-7.07,50.37,23.4,14.3,3.2,402.4,56.5,33.37,21.8,14.9,2.7,7.7,-13.7,6.2,-4.0,9.1,383.7,59.8,,1.0,1.0,3.9,3.3,132539.3,106611.3,438.3,22.2,38.5,11.3,12.6,4.3,2002-03-19 06:14:00,46.97123721550084,-117.05653013103047,-1.7193725829706858
ICME_Wind_NASA_20020228_01,Wind,2002-02-28 05:06:00,2002-02-28 19:11:00,2002-03-01 23:15:00,0.9911,0.61,-7.21,42.15,15.1,9.6,2.7,381.8,15.0,28.07,15.1,10.1,2.3,-2.9,-13.3,4.0,-0.0,5.6,382.2,13.0,25.2,2.6,1.4,10.5,5.5,37867.8,24920.1,380.9,18.2,20.4,4.9,5.0,1.3,2002-02-28 19:11:00,-7.807359597631316,-245.4847160010317,5.036497728375798
ICME_Wind_NASA_20011230_01,Wind,2001-12-30 20:05:00,2001-12-30 23:10:00,2001-12-31 07:46:00,0.9813,0.63,-2.92,11.68,25.6,14.3,3.8,591.8,40.8,8.6,17.2,12.6,2.0,1.6,-14.5,3.7,9.3,2.7,597.1,40.2,82.1,3.8,0.6,6.3,0.5,420385.8,216826.2,573.1,37.1,11.0,3.4,6.0,1.8,2001-12-30 23:10:00,48.58095026551277,-252.40659316238404,17.58384187883812
ICME_Wind_NASA_20011229_01,Wind,2001-12-29 05:16:00,2001-12-30 03:24:00,2001-12-30 19:10:00,0.9813,0.62,-2.82,37.9,25.0,16.3,3.6,407.1,30.4,15.77,20.1,17.0,2.0,4.9,-8.5,6.1,8.4,11.7,400.8,21.7,-21.9,2.8,2.2,11.2,9.4,96265.3,86491.8,411.6,34.6,44.1,11.8,12.9,4.8,2001-12-30 03:24:00,48.91879362184677,-248.31586215872073,18.28309968224504
ICME_Wind_NASA_20011124_01,Wind,2001-11-24 05:51:00,2001-11-24 15:47:00,2001-11-25 13:17:00,0.9864,0.2,1.66,31.43,68.8,20.7,11.4,795.8,113.7,21.5,22.9,16.3,3.0,11.7,-0.9,2.6,1.9,4.0,744.4,91.7,164.9,1.9,1.4,2.1,1.7,63694.4,58565.7,905.2,70.6,25.2,16.1,33.3,20.6,2001-11-24 15:47:00,18.654386285425936,-80.6034580778162,5.964945977473206
ICME_Wind_NASA_20011031_01,Wind,2001-10-31 13:46:00,2001-10-31 22:04:00,2001-11-02 04:47:00,0.9914,0.21,4.38,39.02,14.0,10.6,1.8,345.9,27.2,30.72,13.9,11.2,1.0,-1.0,-12.4,8.3,-6.3,2.9,338.2,24.9,44.0,1.2,0.4,6.1,2.5,32387.1,14459.7,374.8,11.8,17.8,6.4,4.1,1.3,2001-10-31 22:04:00,26.863632791581388,-84.54433958223954,8.577908334105057
ICME_Wind_NASA_20011028_01,Wind,2001-10-28 03:13:00,2001-10-29 16:19:00,2001-10-30 10:47:00,0.9924,0.19,4.6,55.57,20.7,8.5,3.3,428.9,42.4,18.47,8.8,6.1,1.0,-1.2,-6.0,1.6,-2.0,5.2,381.0,13.7,21.2,0.9,0.4,3.6,1.7,28582.3,18378.5,452.6,30.1,9.5,2.3,3.3,1.0,2001-10-29 16:19:00,17.195551563267774,-76.66001805620076,6.615902062795762
ICME_Wind_NASA_20011021_01,Wind,2001-10-21 16:39:00,2001-10-22 01:17:00,2001-10-23 00:47:00,0.9936,0.01,5.31,32.13,33.0,17.0,5.2,594.7,60.3,23.5,18.5,14.7,2.7,-4.7,-13.7,4.6,-1.7,6.1,579.3,59.0,78.8,5.7,3.0,10.2,5.4,62379.2,29698.7,637.6,39.7,23.3,11.5,16.1,8.5,2001-10-22 01:17:00,38.259189959663395,-3.7912695092210664,3.1604863582334164
ICME_Wind_NASA_20010930_01,Wind,2001-09-30 19:14:00,2001-09-30 22:33:00,2001-10-01 21:34:00,0.9989,0.0,6.73,26.33,19.9,12.2,4.2,506.7,28.5,23.02,19.9,11.5,4.1,-3.1,-13.8,4.4,-6.8,6.7,502.4,27.5,4.0,2.3,1.0,5.4,2.3,110777.1,83536.2,537.0,13.0,18.8,2.2,9.1,1.0,2001-09-30 22:33:00,53.70606473062284,0.21184595205383844,4.435293509357272
ICME_Wind_NASA_20010929_01,Wind,2001-09-29 09:28:00,2001-09-29 14:23:00,2001-09-30 19:14:00,0.9987,0.02,6.79,33.77,15.4,11.0,2.3,583.2,79.3,28.85,15.4,11.1,2.3,-3.5,-9.2,2.0,2.7,5.0,565.5,71.3,104.8,3.3,0.6,6.5,2.0,104031.6,119765.6,687.6,25.2,4.6,1.4,3.6,1.0,2001-09-29 14:23:00,67.45600953000132,-7.9300792086311915,4.384292658985808
ICME_Wind_NASA_20010925_01,Wind,2001-09-25 20:16:00,2001-09-26 10:04:00,2001-09-26 16:47:00,0.9989,0.06,6.93,20.52,33.0,12.9,5.7,609.5,49.2,6.72,17.0,14.1,2.0,-0.3,-6.4,2.8,1.3,2.8,606.2,52.4,50.7,1.7,0.6,2.9,1.6,607699.3,191475.6,611.1,47.5,16.0,11.6,10.9,9.6,2001-09-26 10:04:00,84.3230087207718,-24.0281197696426,8.977298068291432
ICME_Wind_NASA_20010817_01,Wind,2001-08-17 11:01:00,2001-08-17 23:59:00,2001-08-18 19:12:00,1.0101,-0.53,6.79,32.18,33.6,18.7,7.3,518.9,39.2,19.22,26.2,14.2,4.4,7.6,-0.3,4.2,3.9,2.1,533.2,39.9,43.5,4.8,2.4,9.8,3.9,41066.9,17163.0,497.6,26.3,26.0,11.0,10.8,4.9,2001-08-17 23:59:00,51.744378177706345,217.27054036044603,12.55463421080314
ICME_Wind_NASA_20010805_01,Wind,2001-08-05 12:28:00,2001-08-06 06:43:00,2001-08-06 23:59:00,1.0121,-0.62,6.15,35.52,16.6,7.9,3.0,452.3,24.7,17.27,11.2,8.0,2.0,-3.1,-9.2,3.5,-3.8,3.0,439.2,17.1,22.9,1.9,0.3,5.9,1.2,97054.9,25399.9,464.6,24.5,7.0,3.2,2.5,1.1,2001-08-06 06:43:00,50.67714645838151,254.8687621725805,16.39462751673875
ICME_Wind_NASA_20010627_01,Wind,2001-06-27 05:59:00,2001-06-27 05:59:00,2001-06-29 02:23:00,1.0143,-0.45,2.44,44.4,4.6,3.0,0.6,403.2,42.5,44.4,4.6,3.0,0.6,1.0,-1.9,1.4,0.0,1.2,403.2,42.5,70.3,1.3,0.3,4.7,1.1,20974.6,8757.3,,,,,,,2001-06-27 05:59:00,53.30153382047483,186.37585107222125,13.650192734804774
ICME_Wind_NASA_20010527_01,Wind,2001-05-27 14:45:00,2001-05-28 07:12:00,2001-05-29 21:34:00,1.0101,0.24,-1.09,54.82,15.1,9.0,1.8,487.3,65.3,38.37,10.1,8.3,1.3,-2.8,-9.3,4.2,-5.7,2.6,452.2,38.6,77.3,1.3,0.8,3.6,1.9,18097.1,8187.3,571.1,30.3,3.3,0.8,1.8,0.4,2001-05-28 07:12:00,78.11940554613571,-98.95165336218844,-8.363137854344782
ICME_Wind_NASA_20010428_01,Wind,2001-04-28 05:00:00,2001-04-28 17:59:00,2001-05-02 04:48:00,1.0066,0.6,-4.34,95.8,23.2,7.4,4.0,525.0,115.0,82.82,16.2,6.3,2.5,0.7,-11.2,2.4,-3.9,2.7,500.8,103.4,109.7,0.8,0.9,1.6,1.0,29589.8,12284.8,679.8,41.4,8.4,2.7,6.6,2.5,2001-04-28 17:59:00,10.452550209539561,-247.09103483365735,-6.880416020879611
